order,family,species.vertlife,sex,year,yrend,totallength
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,female,1903,1906,344.424
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,male,1903,1906,279.4
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,male,1902,1906,283.972
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,male,1901,1901,301.498
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,female,1900,1901,341.376
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,female,1899,1901,350.774
ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter_striatus,female,2014,2016,308
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2015,2016,189
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2015,2016,188
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2013,2016,194
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2013,2016,202
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2013,2016,177
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2012,2016,195
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2012,2016,195
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2012,2016,197
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2011,2011,191
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2010,2011,192
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2010,2011,165
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2009,2011,183
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2009,2011,188
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2008,2011,186
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2007,2011,174
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2006,2006,195
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2005,2006,175
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2005,2006,190
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2005,2006,170
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2005,2006,179
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2004,2006,180
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2004,2006,184
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2004,2006,179
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2004,2006,175
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2004,2006,193
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2003,2006,207
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2003,2006,172
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2003,2006,202
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2002,2006,183
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2002,2006,177
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,2001,2001,180
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,2000,2001,185
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1999,2001,205
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1999,2001,181
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1999,2001,205
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1998,2001,182
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1998,2001,196
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1998,2001,190
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1998,2001,175
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1998,2001,174
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1997,2001,185
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1997,2001,192
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1997,2001,187
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1996,1996,195
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1996,1996,170
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1996,1996,190
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1996,1996,200
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1996,1996,188
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1995,1996,173
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1995,1996,175
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1994,1996,200
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1994,1996,190
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1994,1996,201
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1994,1996,196
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1994,1996,176
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1994,1996,197
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1993,1996,187
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1993,1996,181
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1992,1996,171
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1992,1996,190
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1992,1996,186
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1991,1991,201
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1990,1991,181
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1990,1991,210
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1989,1991,198
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1989,1991,192
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1989,1991,214
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1989,1991,188
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1989,1991,203
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1988,1991,201
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1986,1986,185
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1984,1986,199
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1983,1986,185
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1983,1986,201
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1982,1986,185
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1981,1981,170
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1972,1976,209
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1970,1971,212
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1968,1971,199
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1967,1971,191
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1965,1966,195
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1965,1966,205
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1959,1961,210
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1959,1961,197
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1959,1961,210
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1958,1961,206
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1949,1951,198
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1949,1951,207
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1947,1951,202
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1947,1951,193
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1944,1946,200
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1944,1946,184.15
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1941,1941,182
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1937,1941,199.39
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1937,1941,203
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1936,1936,185.42
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1933,1936,165.1
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1930,1931,205
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1926,1926,215
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1917,1921,209.55
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1910,1911,195.58
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1910,1911,208.3
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1910,1911,203.2
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,,1909,1911,215.9
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1907,1911,203.2
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1887,1891,203.2
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,male,1933,1936,177.8
STRIGIFORMES,STRIGIDAE,Aegolius_acadicus,female,1931,1931,190
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,211
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,,2015,2016,190
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2014,2016,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,2013,2016,190
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,2012,2016,185
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2012,2016,223
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2012,2016,196
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2011,2011,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2011,2011,178
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2010,2011,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2009,2011,203
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,2009,2011,193
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2008,2011,226
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2008,2011,217
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,2007,2011,189.5
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,2007,2011,203
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2004,2006,205
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2004,2006,224
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,2003,2006,184
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,2000,2001,185
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1999,2001,205
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1998,2001,217
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1997,2001,219
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1996,1996,192
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1996,1996,222
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1995,1996,204
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1994,1996,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1994,1996,237
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1994,1996,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1994,1996,180
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1994,1996,207
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1993,1996,194
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1993,1996,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1993,1996,241
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1993,1996,218
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,,1993,1996,226
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1992,1996,202
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1991,1991,185
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1991,1991,233
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1990,1991,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1990,1991,184
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1990,1991,224
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1990,1991,240
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1990,1991,193
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,195
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,216
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,,1989,1991,178
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,186
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,188
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,200
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,192
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,,1989,1991,200
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,195
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,235.5
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1989,1991,187
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1989,1991,189
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,231
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,223
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,195
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,240
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1989,1991,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1988,1991,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1988,1991,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1987,1991,198
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1986,1986,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1986,1986,216.1000061
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1982,1986,186
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1982,1986,178
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1982,1986,188
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,212
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,221
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,205
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,227
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,208
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,211
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,229
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,219
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,218
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,219
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,222
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,217
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1982,1986,190
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,221
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,214
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1982,1986,179
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,219
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,209
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,218
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,210
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1982,1986,191
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1982,1986,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1979,1981,195
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1979,1981,204
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1978,1981,249
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1978,1981,213
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1978,1981,205
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1976,1976,214
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1973,1976,208
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1969,1971,193
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1969,1971,240
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1969,1971,199
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1969,1971,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,225
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1968,1971,223
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,233
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,231
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,236
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1968,1971,201
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1968,1971,236
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1967,1971,237
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1967,1971,193
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1964,1966,185
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1964,1966,229
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1964,1966,215
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1964,1966,185
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1964,1966,225
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1964,1966,235
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1964,1966,188
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1964,1966,198
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1964,1966,224
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1963,1966,212
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1962,1966,240
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1960,1961,240
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1959,1961,233
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1959,1961,242
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1959,1961,256
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1959,1961,260
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1958,1961,245
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1956,1956,228
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1955,1956,225
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1955,1956,253
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1955,1956,256
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1953,1956,228
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1950,1951,234
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1949,1951,227.0125
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1948,1951,184.15
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1948,1951,247.65
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1948,1951,206.375
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1948,1951,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1948,1951,196
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1948,1951,208
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1947,1951,231
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1947,1951,231
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1947,1951,242
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1945,1946,217
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1945,1946,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1944,1946,222
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1944,1946,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1944,1946,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1944,1946,213
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1943,1946,235
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1943,1946,208
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1943,1946,204
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1942,1946,209
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1942,1946,187
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,,1942,1946,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,,1942,1946,230
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1941,1941,221
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1941,1941,235
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1941,1941,191
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1941,1941,225
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1941,1941,225
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1941,1941,194
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1941,1941,212
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1940,1941,220
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1940,1941,188
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1940,1941,197
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1940,1941,222
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1938,1941,239
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1938,1941,232
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,241.3
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,234.95
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,234.95
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,228.6
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,234.95
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,234.95
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,241.3
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1936,1936,215.9
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1936,1936,177.8
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1936,1936,177.8
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,215.9
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,236.22
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,201.93
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,228.6
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,241.3
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,247.65
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,228.6
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,205.74
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1935,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,214
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,198
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1935,1936,232
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1934,1936,234.95
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1934,1936,196.85
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1934,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1934,1936,222.25
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,female,1934,1936,203.2
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1934,1936,223.52
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1934,1936,227
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1934,1936,241.3
PASSERIFORMES,ICTERIDAE,Agelaius_phoeniceus,male,1934,1936,243
